ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10
248.13,762.57,579.83,23.09,249.5,109.88,503.5,332.3,440.78,766.66
352.02,412.77,865.86,894.58,947.14,541.81,900.53,679.43,784.28,877.21
312.87,671.93,107.85,77.98,124.53,688.07,329.78,557.29,228.97,183.16
433.75,924.41,916.28,275.77,369.59,638.88,796.97,329.24,39.19,651.64
187.1,895.47,866.55,255.33,383.99,31.6,521.59,88.51,154.29,941.48
620.23,790.98,984.16,356.46,754.97,321.87,772.12,781.43,525.94,862.99
336.94,78.81,338.35,698.58,56.58,931.49,603.01,95.14,317.72,61.99
87.53,671.58,658.61,160.55,275.37,727.06,995.53,430.46,127.15,965.36
848.64,309.96,185.91,265.05,27.9,21.68,981.7,865.89,742.81,297.45
951.46,652.53,675.02,71.35,56.66,32.94,338.87,925.23,456.82,407.46
849.68,109.04,375.21,612.66,828.72,160.76,171.82,46.89,749.09,287.29
831.5,854.36,846.59,606.42,190.4,129.09,852.48,859.87,463.15,714.7
730.7,796.89,813.6,108.0,372.7,653.33,188.08,983.88,806.98,268.62
49.44,475.43,298.79,841.94,850.13,396.12,80.82,792.07,806.93,332.02
297.73,506.69,630.25,366.58,661.42,676.07,333.5,717.57,257.3,102.63
835.54,657.84,544.63,841.5,289.54,331.91,677.9,108.09,534.11,886.34
990.75,865.5,125.01,869.29,53.31,975.97,343.29,198.79,823.58,260.32
658.27,856.07,527.48,999.21,723.06,327.39,143.41,5.96,944.56,782.62
695.99,653.38,350.69,805.64,752.82,909.33,280.02,580.12,883.73,1.75
49.83,173.69,5.02,987.2,317.57,358.27,310.97,904.27,409.41,699.24
455.01,698.62,658.48,629.9,609.88,438.59,855.96,419.8,550.87,392.3
281.56,246.06,340.7,569.65,349.59,738.41,352.98,414.72,787.09,549.83
714.44,224.2,300.91,10.47,94.73,943.04,312.74,954.9,284.34,383.22
648.79,374.29,614.61,643.49,895.59,702.58,590.53,122.27,359.2,908.44
791.97,285.06,16.41,697.16,759.53,455.25,436.03,996.37,772.38,425.93
518.53,634.48,944.94,946.98,507.98,331.74,965.97,213.42,86.14,351.13
315.41,41.29,773.95,158.3,738.73,921.78,257.57,672.32,729.21,171.05
706.16,631.95,523.57,749.62,42.64,814.25,419.27,549.89,945.28,212.22
255.12,938.05,262.41,258.01,799.1,24.6,710.36,851.04,370.32,223.69
534.64,517.86,735.87,351.55,387.34,918.33,659.68,830.49,704.24,718.59
937.44,144.83,804.29,973.23,664.51,762.82,436.99,116.45,581.42,992.15
612.19,405.98,960.58,414.72,933.32,599.42,987.47,232.48,691.56,947.42
798.91,843.27,651.53,960.22,597.19,252.84,574.02,596.74,812.91,60.47
888.5,231.08,459.95,706.8,52.65,130.39,701.95,753.26,861.95,119.31
360.16,152.62,832.02,941.45,967.74,49.72,316.98,944.44,973.71,888.27
589.35,223.89,846.42,402.46,576.96,89.89,693.14,254.07,526.06,867.44
344.17,196.43,648.68,890.35,251.48,802.8,632.81,243.37,447.4,709.65
742.61,908.22,227.63,242.73,876.29,91.85,815.46,473.75,947.08,809.11
958.82,326.23,837.78,918.32,61.93,787.62,1.68,55.13,948.64,186.38
697.27,938.21,264.21,701.53,646.26,614.76,9.83,441.14,511.88,259.66
253.32,543.86,796.69,484.96,127.39,408.46,856.39,980.6,721.43,264.07
366.69,54.48,55.64,54.01,551.2,573.82,583.51,413.19,261.16,736.71
199.76,210.15,982.87,264.37,851.64,774.72,255.47,467.09,360.91,738.0
444.93,160.23,247.69,720.56,624.29,488.27,268.23,741.36,632.76,421.59
633.64,733.34,165.3,666.21,273.52,721.16,386.34,349.03,281.1,527.66
217.71,424.5,443.33,718.23,614.23,633.7,525.83,880.88,315.03,901.12
610.01,213.48,482.32,357.66,854.85,557.17,464.17,504.41,868.43,383.28
406.09,407.13,757.29,227.3,343.4,484.71,860.94,731.32,653.34,945.72
357.55,762.42,704.77,650.74,144.71,356.06,82.72,591.47,195.47,88.31
751.52,532.9,228.85,126.34,745.23,652.39,146.73,494.26,43.02,650.49
23.65,820.69,298.78,647.59,994.28,884.97,767.61,213.45,806.74,98.79
956.54,419.19,824.91,343.99,904.16,870.41,23.76,949.51,323.24,83.98
887.42,874.6,171.85,309.2,78.4,698.02,615.68,165.46,279.83,44.63
578.33,985.29,560.43,208.84,406.75,348.24,692.31,484.02,884.14,768.7
441.3,396.5,368.76,604.72,349.3,458.66,692.07,755.63,180.84,147.71
626.17,810.27,759.9,836.98,835.16,269.64,200.89,451.85,487.13,75.67
573.96,194.24,413.83,73.49,983.89,580.63,858.81,890.29,932.35,883.8
624.34,939.74,894.6,416.2,60.09,72.84,160.77,123.91,514.63,363.5
466.27,94.67,474.71,981.8,957.71,728.49,391.03,658.95,464.41,269.83
517.8,300.22,214.06,73.83,305.76,139.26,371.96,564.1,11.11,972.11
481.63,518.58,695.29,678.01,237.61,285.07,470.56,936.85,276.02,356.19
81.85,434.77,762.43,588.0,348.28,897.68,646.44,58.47,496.75,510.47
815.03,915.06,127.18,657.73,947.83,966.84,220.43,844.2,315.99,348.93
893.33,196.01,947.9,143.62,810.82,858.54,201.35,799.38,952.79,749.08
159.39,56.41,643.83,63.03,814.53,147.75,299.26,549.67,321.55,211.99
164.86,293.71,95.54,208.92,717.8,762.83,19.35,994.46,211.43,625.77
981.44,235.69,846.77,529.58,527.85,341.64,10.25,976.52,604.82,848.39
983.46,74.13,186.17,699.86,797.79,680.53,327.1,999.06,472.72,647.37
527.72,50.68,346.69,717.68,257.86,875.23,722.7,870.79,111.89,72.89
261.55,392.28,65.83,957.42,765.95,701.48,431.07,576.14,833.28,409.67
998.07,646.44,75.66,860.06,200.79,816.77,772.29,235.88,673.72,96.76
794.08,612.0,138.48,496.31,456.34,745.35,116.42,652.09,814.3,161.47
562.61,655.88,6.6,139.57,313.27,510.29,41.79,996.53,633.87,523.31
143.6,926.11,697.38,61.41,40.02,776.28,608.46,942.54,952.68,861.8
253.72,80.12,920.09,141.68,923.94,201.5,176.4,158.45,708.66,843.94
273.1,290.71,37.25,629.96,242.75,123.36,49.32,385.89,182.34,676.18
608.93,49.45,40.28,11.59,722.9,777.5,440.48,251.52,478.18,763.05
566.96,393.94,358.17,640.86,888.39,198.18,940.2,638.9,66.77,920.6
163.5,369.98,554.38,376.75,613.21,184.8,570.28,850.93,521.58,496.93
94.7,350.32,316.99,404.68,660.53,416.55,304.42,58.62,916.51,252.74
417.21,899.44,939.47,108.82,958.45,8.74,361.92,878.27,26.3,793.17
485.19,705.92,938.63,501.82,859.95,504.5,773.0,331.16,19.7,198.28
426.37,500.11,924.84,283.72,121.21,186.4,929.79,809.72,826.6,374.63
546.39,555.49,84.33,333.62,820.59,711.92,270.27,163.64,303.14,563.53
420.63,628.3,667.79,616.57,19.99,514.43,315.06,440.07,311.81,997.34
331.68,923.27,897.84,761.9,657.16,90.95,140.38,134.92,336.24,925.23
52.53,407.18,486.62,922.23,746.8,734.21,496.08,395.77,729.15,787.98
741.27,68.01,657.21,103.3,643.85,953.73,115.9,353.37,565.17,644.02
82.7,789.86,879.46,191.81,810.03,287.48,195.89,734.94,33.9,394.99
422.68,820.7,237.59,674.63,420.45,339.08,785.82,423.95,784.85,805.64
124.92,946.62,690.82,142.48,585.64,594.45,543.51,335.32,634.36,526.89
146.91,744.47,541.7,684.3,726.15,518.76,939.62,348.42,615.27,470.58
44.93,687.41,998.83,950.01,760.38,500.95,114.48,994.03,874.06,92.43
967.14,803.54,324.35,54.88,48.2,979.01,359.15,271.61,849.25,800.73
973.51,372.83,912.08,732.07,185.85,860.28,457.35,954.17,907.53,93.56
959.79,959.9,329.28,542.58,846.4,363.37,440.62,466.37,811.59,129.7
650.42,246.49,556.23,402.12,720.28,990.14,620.73,413.51,914.51,281.34
785.33,176.66,184.36,194.72,837.2,526.01,349.07,286.46,264.11,675.22
233.32,975.25,293.85,305.8,65.21,610.15,169.08,525.39,384.05,611.15
14.2,760.43,758.75,713.26,721.34,365.52,347.96,36.19,900.67,204.33
33.43,458.28,788.28,117.07,434.07,137.58,988.67,536.39,159.54,536.72
992.73,389.9,525.39,591.36,402.14,710.65,430.22,232.65,87.4,201.23
272.48,974.41,347.86,68.67,151.16,891.58,692.08,883.04,714.28,104.32
510.1,373.46,165.1,749.55,491.33,6.76,821.09,964.05,698.07,641.65
498.94,768.85,646.4,350.64,261.09,449.47,326.68,709.81,836.97,410.86
107.42,314.36,145.8,487.3,978.01,991.54,962.57,950.45,615.26,552.29
621.24,523.05,607.53,148.97,515.33,984.59,795.47,763.47,518.71,623.11
889.85,558.77,872.08,476.59,268.88,691.31,977.62,407.6,328.93,904.21
533.7,467.29,475.23,643.34,449.03,708.16,503.49,527.38,850.56,562.85
91.89,934.1,754.74,233.03,430.98,160.16,922.42,892.86,36.29,837.43
205.01,167.74,339.25,503.78,923.26,776.15,438.08,78.92,593.43,285.91
469.29,797.55,598.59,592.8,767.98,542.44,239.17,500.31,700.69,843.08
232.1,509.11,926.4,396.33,239.91,896.25,522.22,231.16,389.32,395.48
356.34,102.96,124.25,96.05,979.9,877.11,846.51,804.0,880.98,861.41
569.5,726.56,840.86,482.11,292.94,895.17,238.15,309.15,633.17,447.46
391.66,510.92,29.08,770.01,288.72,713.25,624.69,455.72,224.07,913.66
984.18,635.71,902.31,343.84,340.76,567.67,136.94,682.52,964.21,520.86
719.29,468.97,363.48,364.66,67.91,709.48,345.3,399.83,218.14,608.62
474.48,561.38,973.19,928.11,392.97,450.28,873.73,891.5,62.42,300.42
253.62,305.16,318.63,292.21,813.4,512.12,509.96,797.98,466.48,762.47
673.0,342.62,259.0,399.77,974.91,396.52,876.91,428.82,288.54,354.12
328.24,877.46,713.95,189.9,717.09,957.15,101.55,992.96,622.23,789.73
141.11,250.39,452.1,928.3,746.2,150.13,30.66,402.49,996.73,239.68
832.77,907.5,477.54,69.47,455.06,220.04,685.18,874.53,721.04,852.78
588.0,429.55,522.54,797.37,504.1,350.39,54.7,327.14,172.5,960.99
469.85,75.51,961.8,901.7,54.36,954.65,745.81,812.89,275.0,677.09
323.73,437.5,366.63,114.2,646.09,544.73,240.54,507.91,202.25,762.02
422.45,865.86,439.62,917.55,206.46,680.99,532.11,958.81,632.79,250.84
615.28,373.28,104.56,633.3,41.26,718.67,270.9,274.9,433.9,41.7
101.11,972.07,402.3,308.91,348.85,630.24,427.65,838.13,338.58,234.89
297.33,327.85,298.8,186.14,604.86,792.67,34.54,814.93,188.92,991.16
802.89,804.41,934.93,4.96,410.79,961.59,898.55,701.38,268.6,44.8
205.4,991.67,682.6,224.42,28.42,411.21,967.8,173.8,794.34,89.8
836.14,236.87,5.2,89.91,129.71,977.09,218.18,586.14,682.42,338.53
321.26,477.06,822.21,70.4,28.38,198.38,758.35,90.66,475.13,387.63
53.22,936.37,155.08,322.39,615.05,847.31,296.6,437.69,745.59,467.73
845.39,283.35,992.48,46.29,525.61,440.91,974.58,520.45,52.08,919.08
738.57,642.08,721.58,623.31,278.71,547.89,621.28,610.59,243.09,841.24
503.12,610.62,959.7,849.75,496.45,219.13,71.64,237.02,709.42,357.35
215.78,565.13,28.11,215.54,665.71,660.88,993.97,783.58,288.93,969.15
773.29,977.0,372.08,963.11,92.58,751.26,690.08,823.77,630.68,585.35
299.17,757.8,21.93,109.43,788.28,572.34,157.58,200.53,309.21,4.69
54.42,867.52,559.69,858.43,391.75,569.72,106.04,440.93,754.38,790.94
987.55,137.28,640.84,368.01,399.6,941.37,143.99,268.76,633.96,34.62
376.43,836.28,441.76,969.93,532.1,996.83,541.13,115.44,491.53,38.95
452.96,338.27,152.5,593.75,653.86,774.4,639.69,565.82,731.54,566.73
542.15,422.52,428.56,492.55,46.71,886.58,966.65,524.01,114.59,755.44
987.28,485.64,252.43,99.25,413.51,120.54,567.08,747.44,848.18,470.04
34.52,55.25,283.41,852.65,674.26,897.88,44.13,766.76,258.59,807.13
986.06,807.28,227.05,473.64,625.7,468.81,50.92,786.41,25.48,498.44
7.8,816.4,985.52,723.52,617.27,247.06,482.89,896.37,798.46,435.94
723.02,779.94,111.2,352.4,682.84,776.75,492.12,380.39,721.1,64.26
470.82,352.18,150.86,841.32,195.76,198.18,775.06,428.13,618.95,972.44
520.81,507.19,676.47,947.71,121.51,333.26,500.98,615.0,655.71,542.17
817.63,216.58,521.43,940.11,51.9,354.67,668.98,344.87,729.35,83.66
700.93,941.58,658.75,281.86,394.7,854.43,958.0,100.08,166.45,515.09
638.87,854.17,266.43,79.2,522.67,723.3,821.12,848.59,258.68,777.01
26.21,102.55,483.28,408.78,646.55,469.28,525.75,720.47,410.01,942.62
995.27,519.07,651.39,538.5,926.37,681.63,158.57,191.57,978.0,627.06
582.87,171.96,84.8,896.54,189.64,293.95,335.53,196.91,785.68,513.91
88.56,640.43,481.7,920.25,506.92,679.08,433.79,112.07,452.78,188.86
902.31,129.34,786.98,416.12,299.9,941.3,767.87,964.48,196.34,109.46
832.69,211.09,709.22,365.62,378.25,356.91,916.85,106.84,787.33,209.5
182.07,40.48,822.1,414.23,858.11,44.19,582.35,228.19,734.36,714.58
773.05,289.6,554.37,233.66,402.08,759.05,198.56,13.29,957.47,147.63
131.92,1.41,479.17,433.64,872.43,565.15,159.21,593.81,186.77,889.29
227.57,563.94,177.53,206.28,728.33,372.26,923.19,479.72,12.79,978.12
918.22,130.02,352.57,690.38,286.83,270.83,450.12,408.13,284.43,543.07
496.88,568.43,718.57,785.63,559.22,281.89,682.46,148.73,633.36,50.28
819.58,741.65,851.29,967.97,465.84,190.08,244.64,536.98,928.4,289.92
685.31,827.7,33.29,674.26,499.63,555.99,768.06,174.49,598.49,286.78
920.5,85.01,153.58,185.11,951.11,464.13,908.53,391.79,872.91,553.89
823.79,161.06,401.13,345.59,52.3,198.31,160.59,782.19,961.82,988.09
183.03,751.89,715.84,724.15,866.94,495.77,219.53,612.26,65.11,406.09
2.97,142.12,742.84,536.85,814.19,783.86,165.29,29.42,138.26,801.96
568.32,249.8,4.05,783.01,846.15,489.55,64.57,578.33,509.41,177.4
464.29,251.43,766.42,223.81,299.54,984.57,715.07,682.88,640.72,375.53
903.44,319.55,876.05,799.22,150.34,764.17,333.13,943.27,446.27,989.88
326.24,538.09,133.75,169.76,230.11,893.84,490.38,133.98,116.82,804.49
492.3,327.06,80.52,267.71,195.07,173.44,372.4,226.09,105.33,791.37
751.49,207.78,38.17,52.08,637.91,108.52,875.87,904.98,5.77,910.41
266.09,443.34,100.05,847.01,792.28,521.21,399.09,367.31,852.75,599.71
471.09,629.81,654.74,804.39,835.08,954.98,255.36,76.43,634.46,884.1
242.84,239.11,381.9,701.95,613.52,621.24,826.87,405.92,539.04,372.5
512.87,419.64,555.79,101.55,611.2,331.5,556.55,501.4,268.43,352.03
9.17,654.84,749.67,416.98,237.36,144.77,665.49,212.75,278.29,218.31
726.24,279.49,624.59,224.62,549.78,808.1,287.06,868.15,572.67,821.62
98.07,354.63,705.74,52.12,97.15,141.13,926.3,576.41,977.47,892.26
492.9,528.06,368.84,136.49,828.28,587.08,403.9,136.93,578.92,183.82
906.74,387.65,717.68,33.25,326.0,485.46,780.35,278.22,397.75,39.26
535.12,537.92,839.8,493.28,711.0,840.86,226.05,709.1,669.08,347.26
490.48,157.17,951.05,354.94,136.72,246.58,616.5,943.07,246.27,416.39
185.31,746.5,767.51,539.16,730.72,678.73,359.13,178.08,688.12,600.13
85.2,84.05,568.69,183.12,383.18,919.51,735.55,936.01,593.87,311.93
617.48,898.76,302.83,293.47,778.1,185.12,693.93,250.68,232.48,933.37
744.77,996.11,75.23,236.7,703.41,299.95,872.32,780.13,877.55,434.12
261.03,327.33,404.7,95.6,840.32,644.76,828.92,980.79,661.2,867.4
360.97,384.71,230.4,451.89,724.68,867.87,636.72,809.19,377.99,766.28
497.73,602.26,714.79,992.54,826.75,215.2,276.32,696.64,644.17,433.97
406.1,277.19,99.57,323.21,875.34,815.21,818.57,236.15,453.86,216.97
148.96,286.97,846.07,85.14,100.22,720.04,864.5,939.79,390.73,390.89
229.21,446.39,726.76,329.32,16.12,461.76,710.38,122.41,928.21,158.2
344.72,496.26,985.13,381.49,423.72,306.99,926.78,153.49,735.45,139.33
260.94,180.38,902.21,656.35,929.95,537.23,320.38,64.39,467.22,530.74
828.04,319.04,646.69,428.6,56.25,865.45,968.22,229.59,910.16,110.47
467.35,42.79,216.55,223.92,854.76,767.85,638.46,940.93,458.34,145.8
73.69,565.45,972.86,727.54,263.3,288.65,835.44,213.07,824.71,611.43
985.6,600.12,12.51,445.64,267.92,86.63,975.47,289.53,587.95,994.97
476.84,511.78,513.35,457.19,969.98,268.75,611.41,550.01,453.43,689.69
30.08,444.84,579.25,561.23,558.24,221.35,78.91,758.16,168.68,131.49
565.28,426.52,266.08,413.73,431.08,118.07,205.15,974.05,642.03,635.65
588.78,22.65,184.98,382.3,440.12,837.64,688.65,751.91,784.17,127.2
859.42,665.74,14.26,81.28,831.93,659.51,830.25,47.35,924.54,221.57
823.38,567.96,292.7,544.59,160.43,12.17,931.25,897.77,5.95,571.88
659.81,105.55,532.74,939.9,301.15,78.32,78.31,484.47,963.67,725.19
62.6,25.54,314.08,62.07,643.73,794.97,856.78,162.98,153.07,595.82
794.17,445.83,675.89,917.53,901.14,719.76,637.5,737.21,161.19,68.52
327.91,729.32,939.3,269.49,426.99,600.89,950.21,839.36,252.75,22.43
984.8,292.44,620.36,340.68,445.1,476.48,399.29,187.11,742.69,762.66
769.16,570.63,996.86,226.09,144.07,415.33,634.88,615.99,741.63,284.48
550.44,305.66,719.02,121.49,301.93,129.74,544.9,976.03,635.37,144.66
172.12,357.14,948.36,98.25,744.9,407.62,323.01,472.95,218.98,846.57
638.19,155.19,948.71,157.14,519.43,648.7,915.54,197.44,640.58,926.5
142.78,318.96,269.93,403.02,385.48,527.89,651.94,904.67,663.65,394.0
978.18,432.17,529.59,321.7,386.66,308.82,57.41,548.99,588.75,145.88
716.45,399.08,979.7,962.6,888.91,220.33,446.59,648.54,800.37,246.66
66.5,826.92,957.04,371.35,591.58,113.36,884.4,861.68,720.57,545.55
879.97,0.55,600.05,915.02,419.05,618.54,438.65,169.84,716.91,561.39
224.55,916.05,549.71,680.5,429.58,919.85,113.05,748.5,461.06,775.4
3.01,651.01,629.44,950.87,138.98,841.39,168.87,813.66,615.3,199.44
280.79,754.24,747.01,601.3,574.91,273.31,567.5,760.79,332.14,282.24
753.31,811.22,770.11,610.06,146.07,893.81,900.65,730.93,281.13,326.98
275.67,479.87,159.32,60.96,456.0,802.42,218.19,674.77,197.39,926.99
757.95,823.39,734.32,630.64,433.94,415.92,802.72,371.96,456.52,528.18
451.41,498.41,559.04,215.44,28.47,629.27,907.44,727.21,771.14,526.32
349.96,617.93,706.44,46.48,940.06,771.53,312.88,223.04,935.73,208.07
895.44,446.8,848.43,973.18,952.68,909.7,352.79,548.35,921.89,205.78
144.92,416.72,26.99,437.66,826.86,368.7,884.63,85.63,37.26,617.56
308.63,252.01,733.84,687.11,951.18,862.3,902.4,690.19,324.04,727.96
787.85,637.81,725.46,326.28,417.88,432.61,249.46,115.67,636.75,361.82
33.97,741.47,377.88,431.04,821.29,54.02,136.81,357.07,247.74,161.44
727.46,537.24,18.56,85.05,758.74,541.66,563.73,423.55,531.72,300.78
128.05,277.01,716.89,755.43,26.76,80.12,890.18,36.49,532.2,263.96
230.05,69.19,749.88,189.16,661.35,568.43,599.39,215.11,393.52,41.19
975.8,883.3,436.88,75.76,280.64,814.52,590.45,103.78,381.94,640.99
822.47,434.86,385.98,983.28,899.79,686.8,635.27,197.81,421.15,601.7
986.87,168.71,408.63,899.96,441.61,13.48,101.1,839.18,256.71,508.2
11.15,671.94,945.72,344.7,410.44,51.16,486.24,50.46,580.86,760.32
94.89,837.04,610.35,379.04,743.95,887.59,135.37,197.86,212.77,828.15
834.59,364.45,243.4,50.14,341.0,751.28,687.89,97.6,623.14,580.88
539.53,503.98,427.89,387.95,357.81,416.95,941.69,20.63,871.11,278.67
281.87,362.77,454.4,762.98,129.34,922.57,907.02,541.49,969.27,456.74
807.57,95.05,187.57,657.51,670.18,494.2,157.24,98.27,236.41,295.12
844.54,604.55,257.68,263.17,571.64,597.32,304.72,744.58,812.45,389.81
962.0,585.21,587.01,433.91,395.99,861.37,986.83,647.14,645.92,91.22
959.23,199.82,319.29,343.15,812.42,839.42,292.33,960.77,985.57,519.85
214.45,954.74,706.62,147.1,535.19,459.72,933.28,229.81,981.17,740.83
773.06,657.31,453.69,296.23,486.12,539.98,286.47,226.29,858.89,206.37
145.45,468.96,437.87,591.28,321.93,967.43,373.29,704.59,313.73,304.62
380.39,773.9,786.3,270.13,794.73,965.97,174.9,194.93,202.58,107.11
446.03,858.99,400.72,610.72,902.0,432.61,534.38,978.2,552.34,34.12
635.36,472.33,150.36,279.16,340.14,937.86,993.48,881.73,875.0,329.33
332.28,517.43,113.89,429.72,463.61,335.64,119.3,855.29,908.22,388.11
649.2,841.64,237.46,991.88,939.08,362.21,773.19,840.47,303.04,221.36
553.49,342.35,670.26,872.73,645.23,62.77,87.82,435.69,300.55,581.83
268.39,774.6,421.51,704.12,805.72,626.79,882.54,590.85,38.8,504.11
71.85,611.69,575.73,668.88,130.62,939.46,933.49,828.96,831.14,67.69
149.81,297.26,595.68,678.39,780.97,266.39,733.84,380.1,359.3,269.86
518.99,374.93,564.78,468.01,788.54,119.25,823.29,191.18,876.57,75.23
762.66,451.27,837.75,791.49,987.81,159.36,237.19,473.29,116.77,5.44
594.07,637.27,16.46,519.29,626.33,970.31,417.53,413.86,250.22,69.48
749.48,30.73,461.66,44.73,577.62,391.51,836.03,524.54,45.75,229.71
72.43,747.74,615.52,867.83,348.72,546.48,494.57,800.99,276.91,175.74
897.56,84.33,839.2,917.57,828.18,551.15,800.22,479.74,830.76,991.48
896.37,65.9,701.75,180.61,565.24,879.25,858.73,336.97,785.2,571.36
544.39,951.54,388.27,556.33,686.04,419.96,151.35,108.96,790.16,294.88
444.37,331.95,278.21,661.54,388.38,934.36,873.68,35.11,355.65,330.27
852.55,225.47,363.12,904.77,236.14,690.39,189.75,113.05,35.6,828.48
535.15,162.71,65.02,920.38,697.3,623.85,7.52,341.19,488.93,25.85
387.04,686.77,569.13,47.5,200.02,717.39,403.77,449.54,761.19,90.25
939.0,565.05,635.94,355.2,427.94,114.61,667.11,771.02,890.85,237.09
399.55,250.41,676.07,493.45,377.71,743.14,299.85,888.03,883.8,603.83
205.3,530.6,100.34,461.38,120.39,477.81,971.32,369.54,176.11,208.98
968.86,855.62,133.24,391.81,583.83,602.39,510.46,837.39,645.21,298.0
804.98,232.42,997.73,665.74,904.47,560.58,94.91,858.91,786.4,747.0
977.39,972.81,893.82,368.64,223.63,676.5,279.79,459.71,295.16,551.25
377.49,802.79,675.91,995.64,42.64,529.8,818.83,680.67,438.54,895.52
965.27,174.73,929.46,918.9,130.06,879.65,8.81,753.46,919.11,633.95
151.84,984.89,300.63,568.42,375.06,393.13,104.48,610.6,266.65,617.77
241.06,411.11,186.52,369.35,42.58,414.06,95.61,59.39,452.33,542.05
771.18,744.67,585.21,762.96,440.77,163.42,252.93,854.35,540.63,83.78
667.22,673.39,938.95,668.73,124.0,421.56,968.22,897.62,777.89,789.0
643.65,231.52,690.98,697.87,125.36,169.91,871.83,41.49,671.69,881.69
297.48,160.73,49.03,202.45,22.53,869.97,158.55,726.12,816.59,444.22
546.14,898.31,978.14,190.54,303.25,122.11,560.74,563.93,665.1,927.9
590.94,936.93,940.08,426.08,531.82,357.57,77.63,195.13,974.51,775.76
663.68,526.73,599.55,939.24,539.75,399.96,392.45,959.93,694.51,195.71
403.79,591.58,566.8,258.37,858.82,898.46,66.62,193.69,879.76,52.63
711.67,227.32,192.89,197.02,872.42,243.22,291.67,12.94,389.29,946.63
978.81,330.39,957.0,318.05,753.24,839.3,954.86,679.71,720.49,208.49
705.96,477.53,868.77,450.03,335.68,277.7,454.2,951.56,143.47,531.21
223.65,644.05,418.63,361.75,274.47,692.61,543.51,935.31,3.77,938.64
24.36,528.83,768.13,876.46,672.78,855.41,587.0,656.51,539.31,459.39
169.1,605.75,603.07,820.96,897.53,838.5,12.89,371.04,414.06,15.77
359.87,269.02,667.97,892.13,876.8,355.1,616.5,76.9,296.63,37.7
658.22,248.41,936.02,833.6,801.2,597.72,775.58,504.11,433.67,210.45
