ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR30,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR40,ATTR41,ATTR42,ATTR43,ATTR44,ATTR45,ATTR46,ATTR47,ATTR48,ATTR49,ATTR50
527.53,80.76,832.48,224.06,540.75,876.56,216.95,19.28,314.31,67.43,566.26,31.85,649.47,403.18,404.67,280.07,523.8,788.6,848.87,596.28,995.54,826.03,809.7,608.79,473.83,765.25,344.37,836.76,586.94,544.99,435.92,772.81,810.4,91.76,421.64,171.47,210.59,622.99,37.73,255.17,696.92,745.49,799.22,611.43,639.02,83.9,944.22,160.16,679.89,303.82
932.59,126.23,327.77,130.62,666.4,180.7,121.5,968.11,787.46,447.66,28.51,770.91,886.25,224.24,353.63,387.37,224.37,342.4,697.95,760.04,516.34,814.05,146.79,416.45,830.49,297.85,81.55,744.62,111.14,917.94,33.26,584.71,124.89,458.48,812.18,454.83,916.56,949.14,105.81,540.33,637.88,939.35,722.22,265.1,738.59,182.34,946.83,509.57,112.48,705.82
55.74,624.45,461.2,627.19,509.52,946.31,915.85,631.96,638.51,725.79,976.58,136.85,260.5,171.89,365.21,945.96,926.14,518.24,271.4,685.36,605.14,452.45,413.53,286.51,479.16,347.56,32.87,406.01,892.2,928.01,928.42,778.84,234.25,51.56,740.36,89.33,226.52,156.87,819.03,565.86,371.84,365.64,874.52,764.56,271.35,194.21,177.66,480.3,811.3,945.82
852.52,177.2,81.47,974.85,713.57,804.59,126.85,283.54,51.62,561.67,686.82,901.81,84.59,760.9,703.03,197.58,800.67,372.87,928.01,678.46,514.98,823.9,31.27,47.34,660.57,179.44,126.57,120.56,276.66,968.14,213.43,241.85,882.9,124.64,732.61,297.36,549.87,536.81,570.43,83.2,539.67,543.12,942.03,650.46,571.86,877.39,877.41,196.23,743.41,711.14
596.6,837.49,535.6,182.59,900.31,34.43,319.18,682.88,220.79,398.94,996.6,111.99,290.32,912.42,306.78,793.22,293.45,64.37,357.38,796.27,775.87,330.11,913.51,719.22,902.43,586.59,801.92,369.63,623.61,841.01,654.86,533.18,52.18,534.69,440.36,140.01,253.85,407.51,795.24,704.71,852.06,159.6,194.84,838.63,331.57,257.81,830.48,696.64,353.93,773.6
472.66,0.79,667.8,742.46,644.2,89.83,877.62,396.71,829.17,263.68,824.02,491.19,399.18,474.27,542.8,275.31,179.8,300.35,837.24,894.32,121.6,903.02,295.13,447.11,279.56,291.82,637.74,662.32,961.86,245.43,772.92,19.69,367.12,933.12,929.99,588.38,715.04,927.76,960.27,75.76,439.06,325.36,576.31,108.46,774.49,107.93,844.8,827.03,774.24,907.8
519.14,641.3,351.4,113.84,519.65,34.64,558.87,972.48,460.68,94.04,481.4,471.56,449.54,227.6,879.31,292.97,733.49,12.97,818.81,237.43,835.39,656.72,239.98,487.83,281.31,278.26,699.41,332.14,940.04,674.65,944.89,790.64,530.98,75.26,651.57,932.7,801.15,627.33,896.54,541.53,138.3,345.09,494.9,91.53,809.36,841.31,921.46,998.9,4.54,786.87
939.41,805.66,410.52,959.57,922.37,356.05,394.5,405.01,669.89,82.39,401.66,307.71,664.16,179.15,424.75,940.75,202.01,353.27,143.18,81.71,908.21,890.26,867.68,723.57,359.2,316.8,996.35,666.8,541.28,488.44,299.33,686.95,37.77,785.72,967.5,620.16,670.06,56.04,351.85,422.55,524.04,846.49,948.02,12.72,607.46,85.5,779.47,705.8,802.21,358.28
340.39,468.44,787.5,288.43,278.41,139.05,158.58,784.78,746.65,640.26,29.39,757.58,507.42,819.48,54.35,68.59,406.44,307.45,193.21,372.05,352.85,603.63,134.35,434.49,642.23,509.59,992.97,969.98,601.75,895.67,221.71,901.61,889.93,528.34,299.33,120.66,687.28,206.32,701.71,592.74,587.68,747.68,469.05,246.56,548.45,660.34,981.84,159.29,414.83,459.38
747.3,61.48,824.77,649.02,670.65,470.34,568.33,227.9,626.31,283.5,344.46,935.82,961.53,144.67,169.34,780.24,681.94,222.56,793.3,763.62,889.8,493.12,854.04,795.19,963.14,578.72,305.69,551.54,46.19,712.92,831.06,916.42,912.54,948.83,439.94,866.15,715.1,967.02,561.53,464.62,140.46,342.89,592.97,784.35,517.71,306.92,555.92,778.25,431.14,550.75
326.7,233.77,975.65,487.87,168.0,894.73,208.56,320.71,406.92,751.71,248.15,403.11,735.5,908.39,301.42,649.0,859.17,503.88,533.59,246.18,824.97,840.56,365.14,107.92,212.59,264.59,136.43,192.53,809.03,578.38,932.11,657.57,168.86,367.77,240.79,405.05,674.79,791.63,560.33,613.17,222.81,17.1,626.18,734.9,744.03,732.3,179.54,787.46,715.32,98.77
843.23,282.22,130.94,77.42,162.72,904.87,685.36,465.85,803.14,522.54,257.07,774.31,601.27,138.71,543.65,225.4,367.58,704.62,918.53,326.31,331.01,266.47,556.33,725.1,554.59,522.07,444.94,763.62,997.46,0.84,82.0,454.05,744.55,8.37,986.33,989.3,158.16,306.12,473.0,838.73,982.39,973.22,217.3,73.33,17.59,195.27,237.99,306.91,114.47,8.15
805.44,604.35,79.67,92.54,882.25,871.43,366.12,487.07,802.48,856.16,993.36,400.28,347.03,777.29,408.24,808.75,528.19,85.23,712.95,142.97,124.53,77.21,988.54,540.79,588.07,738.73,688.27,768.56,786.29,897.93,626.5,673.69,448.54,221.08,867.8,314.98,935.1,214.77,387.12,975.92,956.13,548.58,984.18,137.43,276.41,706.32,302.03,741.71,685.56,250.14
920.85,252.18,318.76,450.95,52.22,906.97,820.32,941.42,533.87,115.0,377.95,866.74,260.59,699.48,267.22,509.51,76.47,297.81,419.55,744.84,744.87,415.91,22.36,33.34,606.34,548.73,538.03,748.88,496.81,252.49,434.6,389.94,504.42,683.29,687.3,544.29,410.87,230.55,171.4,86.8,617.47,845.23,754.79,546.25,602.97,488.94,767.12,498.93,134.39,566.18
925.93,753.39,966.17,341.68,728.96,366.49,831.99,517.73,294.18,245.71,575.07,718.9,752.18,997.51,899.66,469.17,369.31,949.38,584.84,365.96,845.35,531.99,21.8,220.09,749.61,986.4,10.66,465.83,989.95,488.6,53.64,747.84,502.21,985.06,217.03,757.71,551.93,766.38,273.14,190.97,216.7,533.38,138.11,923.73,417.89,949.17,151.25,837.15,167.81,166.28
620.08,633.19,119.62,839.34,0.56,476.28,57.67,832.8,624.79,790.25,696.89,468.73,166.08,263.84,651.34,499.78,147.96,522.94,429.22,965.66,758.02,292.28,324.12,24.42,940.77,916.23,264.22,714.9,620.93,490.47,809.15,32.42,856.24,441.35,947.62,351.36,159.95,366.81,696.82,13.1,131.55,907.67,207.47,217.94,291.78,71.1,627.1,136.4,455.71,137.41
340.63,144.72,457.93,291.71,253.17,812.17,414.27,333.12,940.36,81.58,194.49,776.36,740.41,333.5,108.39,278.22,404.39,31.63,188.0,121.32,562.13,898.25,30.01,47.11,198.86,387.97,382.44,954.95,311.88,333.12,561.29,638.22,776.68,905.23,732.35,641.03,362.22,102.1,225.28,378.94,779.56,181.32,283.33,588.27,681.3,28.58,712.11,674.72,765.66,748.02
770.16,838.02,665.31,165.02,470.69,930.22,490.82,716.21,354.61,392.85,413.81,570.13,14.93,586.19,872.02,951.9,105.32,36.04,51.8,16.79,885.66,332.64,489.45,611.87,773.43,106.35,976.16,852.07,770.55,529.4,431.98,542.27,625.39,695.46,16.89,875.08,585.87,140.34,955.51,979.45,331.96,109.65,923.84,810.62,607.55,687.22,834.19,552.85,612.59,492.43
418.37,890.04,78.42,901.01,620.37,656.94,511.99,101.35,769.94,393.35,8.96,738.32,107.89,121.43,778.69,500.46,447.21,967.83,783.79,60.2,829.26,87.61,664.04,748.02,77.92,940.48,168.64,118.8,584.89,3.39,914.03,897.39,964.55,755.52,454.05,125.09,972.98,232.69,800.45,382.63,477.36,167.62,533.39,309.66,681.32,310.86,191.13,363.44,349.01,481.7
318.55,488.64,250.18,938.17,540.51,380.79,163.54,805.42,104.72,71.69,206.58,942.16,107.94,484.78,867.82,934.09,59.35,261.57,544.66,464.07,801.33,456.14,388.6,128.94,946.41,409.33,974.7,323.62,889.64,787.24,462.58,624.58,738.91,265.68,308.24,742.26,285.12,644.31,446.87,425.64,7.94,635.31,567.01,545.57,700.7,976.12,43.44,973.4,163.88,546.3
134.25,726.7,417.3,11.31,708.43,451.84,654.24,611.69,147.43,509.04,14.44,797.51,569.71,833.03,837.27,463.73,776.18,98.54,62.67,213.33,329.09,874.86,665.21,779.54,885.23,82.18,610.62,146.31,420.05,674.09,111.98,543.6,714.43,989.36,751.19,337.32,213.03,383.89,171.4,848.91,299.1,591.3,262.94,134.89,935.9,405.2,919.36,408.45,163.79,935.78
66.61,371.06,585.13,47.56,208.99,135.59,556.96,218.45,909.44,575.43,581.3,316.35,619.34,590.07,415.47,62.63,912.29,12.95,948.79,733.16,318.4,504.49,510.77,487.49,24.01,66.03,0.36,834.25,328.4,296.75,527.82,893.84,866.77,282.89,205.12,701.9,914.42,32.68,165.08,312.39,413.89,922.25,50.77,790.55,883.08,597.19,679.98,306.06,213.11,0.28
924.06,518.36,570.22,353.22,770.55,377.3,251.82,143.03,88.88,302.69,420.94,811.56,850.11,476.01,586.11,99.23,104.76,896.78,917.94,809.27,531.9,90.52,454.02,411.05,263.3,962.27,742.9,693.8,255.07,170.82,565.6,68.63,460.21,449.44,888.11,315.67,507.08,647.61,670.7,332.64,253.61,573.15,835.16,265.97,955.68,39.55,211.83,158.73,277.84,458.91
202.07,53.42,261.31,625.1,564.02,47.29,409.78,746.23,632.89,116.23,631.95,83.4,487.17,374.02,467.91,218.45,948.38,369.34,789.02,183.89,112.51,187.0,382.34,571.88,877.78,223.8,382.51,46.14,22.73,404.64,240.95,285.55,510.99,226.87,847.34,40.54,165.37,494.43,116.11,120.24,151.18,155.79,506.77,25.47,863.81,403.57,818.28,662.79,971.93,304.98
675.64,703.42,998.22,627.84,170.88,281.56,882.77,510.03,700.75,30.3,728.83,535.62,677.31,612.89,955.28,170.49,733.35,398.95,590.31,341.23,991.26,168.44,436.23,284.6,154.94,213.92,371.45,227.99,699.15,976.47,316.69,310.68,432.48,762.92,663.24,636.61,790.22,616.05,189.44,508.12,779.42,379.0,130.48,480.61,182.51,454.93,615.85,789.14,493.39,771.12
163.43,614.01,464.21,401.18,869.42,231.37,233.45,453.42,949.6,683.26,983.8,210.31,401.92,526.64,900.55,466.91,121.22,70.41,909.95,397.78,98.64,426.48,718.99,158.3,269.22,618.66,719.01,187.3,454.08,216.93,272.49,497.49,800.87,35.36,717.8,760.32,672.58,43.76,113.84,513.44,940.67,847.36,195.64,175.73,159.07,866.95,995.98,430.66,731.82,382.87
797.69,259.74,191.07,531.52,259.3,485.99,701.11,166.91,11.7,921.24,220.48,302.4,91.35,159.61,66.92,871.72,538.89,989.53,29.24,100.86,974.54,837.47,106.66,127.36,718.4,498.08,389.96,962.92,977.21,368.78,450.67,348.07,455.14,449.67,317.43,315.94,655.61,508.43,952.67,311.71,702.4,263.27,962.77,153.05,564.72,26.87,880.07,303.22,720.33,875.39
777.16,969.79,968.39,325.68,546.83,343.42,50.45,175.31,2.82,935.66,677.09,244.86,52.82,710.32,488.58,723.74,21.33,340.65,545.86,221.7,599.74,594.24,266.2,109.99,838.54,50.69,30.22,262.67,421.85,445.41,104.3,659.54,876.51,561.36,165.94,773.24,804.27,412.16,723.42,83.31,579.06,814.76,430.3,832.21,613.5,963.1,890.73,618.03,413.18,675.68
958.4,539.28,971.63,412.58,293.55,552.35,183.44,191.46,90.51,882.99,520.06,356.82,571.58,371.11,503.8,76.14,286.87,427.86,931.91,384.9,470.91,413.85,514.86,734.93,64.17,74.51,211.07,272.61,622.77,997.53,574.09,776.76,58.37,757.93,269.02,724.32,651.45,90.44,290.42,471.16,979.57,841.65,535.29,282.08,285.2,491.7,164.07,355.29,4.71,306.49
174.55,768.75,360.74,563.66,477.58,945.67,132.31,371.5,168.36,194.37,957.65,618.03,232.8,316.22,682.69,295.59,324.49,256.27,489.73,465.76,707.09,595.63,567.63,859.89,447.63,620.85,869.18,402.62,310.94,120.91,217.42,591.43,54.8,388.92,688.93,58.34,894.33,715.47,107.35,279.36,618.69,553.97,369.93,20.67,420.3,70.7,492.2,656.05,428.43,907.22
852.68,717.78,327.15,641.99,51.54,697.8,823.72,757.04,367.3,468.97,429.17,427.8,620.81,832.86,529.01,450.2,781.13,105.81,701.35,720.7,283.65,807.95,665.55,4.87,587.29,795.19,301.27,607.67,715.94,423.11,371.44,340.05,522.54,86.71,707.36,828.49,341.8,98.55,371.67,544.55,843.78,775.42,895.01,8.39,620.58,20.53,589.35,426.65,886.02,316.02
21.34,917.88,221.78,624.42,133.12,270.58,602.23,227.8,355.59,757.18,198.79,57.91,793.96,621.84,792.16,168.92,237.97,930.49,769.74,370.05,551.6,577.58,221.38,265.78,390.89,984.48,20.52,227.68,916.91,377.69,266.56,706.72,399.51,216.46,291.76,829.91,520.74,634.48,887.35,314.91,153.17,36.99,412.9,996.68,526.45,346.85,188.71,804.1,491.58,924.93
640.39,927.28,422.77,352.82,977.11,497.67,613.16,745.57,673.09,934.51,257.8,305.23,482.81,406.94,962.54,806.57,772.82,173.66,421.76,915.62,249.54,448.31,273.97,193.31,363.4,146.6,888.28,229.3,101.96,920.14,970.51,658.58,400.67,52.54,322.37,990.02,248.5,692.39,465.68,233.42,331.05,191.75,832.26,938.19,231.14,580.5,552.61,213.99,497.91,134.51
389.73,834.89,863.63,791.8,737.14,461.48,82.8,94.34,714.72,803.41,713.82,654.98,32.25,72.92,465.05,213.05,355.47,918.24,741.02,789.41,971.28,588.97,505.54,950.66,578.21,469.91,723.6,400.46,291.66,321.89,672.42,125.62,132.67,601.75,150.45,307.56,75.73,564.78,438.09,733.06,890.56,723.05,227.37,598.7,901.23,410.97,758.91,420.41,857.21,301.04
839.64,928.93,683.42,680.35,785.44,301.72,235.18,797.57,403.68,301.07,809.05,762.41,427.81,913.07,193.24,830.77,410.54,309.87,54.51,759.73,744.53,336.31,250.8,700.83,784.25,654.19,326.25,650.33,897.25,251.85,901.87,828.84,355.27,889.17,685.02,429.83,341.36,591.86,511.08,574.99,572.87,914.59,927.61,512.65,919.22,640.45,80.13,185.42,522.93,940.12
751.68,987.89,608.92,74.13,52.58,691.38,942.21,410.84,669.34,130.55,76.83,200.8,823.68,314.1,82.69,340.81,166.02,687.62,81.67,207.6,726.65,582.26,426.01,620.95,325.72,721.89,966.21,183.12,164.04,417.26,115.87,163.42,239.66,388.83,902.87,720.58,292.62,224.22,588.28,70.36,842.37,403.73,751.89,584.41,520.83,467.57,148.13,432.2,964.38,353.91
11.87,449.08,93.39,6.13,523.91,94.49,630.99,673.04,975.84,950.96,732.08,423.17,635.59,642.53,643.06,705.59,791.52,539.75,617.89,208.24,640.32,500.32,257.31,266.38,510.22,494.33,908.54,679.67,300.34,292.05,719.54,970.07,589.7,470.29,527.5,338.97,891.81,459.0,159.98,348.82,97.42,850.86,929.52,577.2,744.38,377.25,783.72,730.88,18.51,351.03
516.19,337.05,702.49,520.24,702.79,190.71,585.84,481.67,886.58,746.65,945.49,51.36,547.27,748.82,776.14,692.52,300.13,199.25,364.25,284.6,502.1,883.48,191.24,879.2,892.15,32.35,716.22,910.06,415.96,976.72,418.99,40.62,477.7,979.43,824.22,263.71,12.56,118.95,609.54,198.06,282.57,391.85,41.73,198.23,60.56,230.12,216.23,987.04,837.54,306.35
201.87,309.12,705.59,682.55,131.76,835.88,917.84,508.34,318.49,517.11,640.88,281.65,388.4,104.21,276.12,528.29,668.22,357.85,445.56,472.9,574.86,625.13,100.3,33.02,934.02,399.79,532.55,638.45,73.96,103.25,14.27,821.85,701.51,266.98,421.01,530.11,740.46,777.47,93.33,162.26,583.81,800.85,552.08,694.77,810.49,336.92,757.97,494.14,276.41,744.9
656.16,331.15,969.25,866.33,716.11,404.45,513.78,576.41,444.48,697.17,34.93,432.33,774.73,635.02,185.85,222.08,565.13,54.67,884.59,246.16,338.77,913.23,516.63,948.44,544.98,590.45,889.77,591.04,28.63,342.15,121.4,880.03,53.05,646.55,404.83,338.04,749.03,902.83,311.06,817.8,553.49,100.91,289.91,478.11,911.42,501.09,322.84,660.26,210.19,680.83
384.29,915.08,189.16,385.65,569.53,563.78,217.95,8.88,94.53,966.99,746.17,235.97,480.96,91.63,87.22,639.37,99.86,405.99,88.93,934.88,326.14,66.03,520.22,107.02,920.63,882.19,134.55,650.89,810.2,839.3,823.31,410.82,296.59,2.11,358.45,500.21,462.27,312.81,347.12,427.43,742.12,524.56,941.83,54.56,227.46,645.01,102.57,549.12,586.85,175.65
132.27,421.42,241.59,565.5,986.31,174.81,651.2,248.41,69.28,616.68,593.8,145.05,393.34,463.64,772.16,342.81,995.83,850.46,714.82,9.73,488.22,569.68,338.22,739.21,846.65,792.07,643.56,590.17,981.13,66.9,315.49,990.95,802.58,631.96,898.92,981.83,706.88,621.25,667.18,284.55,503.01,597.02,631.25,37.25,664.02,541.75,393.08,917.99,900.1,196.56
709.97,96.15,100.63,159.98,387.38,473.49,154.93,891.68,315.74,213.61,463.28,408.68,953.23,344.33,793.92,501.41,401.2,671.58,64.23,827.21,777.48,366.12,628.58,423.46,277.98,251.16,245.55,825.4,11.81,78.36,285.49,345.92,273.45,305.87,667.11,293.27,833.61,924.56,114.78,448.35,882.79,594.6,190.44,332.14,762.41,48.34,535.84,997.35,294.86,19.43
225.37,463.74,905.93,300.08,2.34,41.4,501.34,931.8,363.72,630.33,557.86,811.68,998.58,673.48,426.08,91.18,76.61,449.66,145.31,544.75,655.86,184.79,814.65,875.0,891.13,313.77,339.02,171.24,714.93,240.96,176.1,196.56,507.85,556.18,681.46,421.67,335.85,112.09,449.89,802.65,818.48,212.43,605.42,334.03,573.0,131.86,705.47,320.38,137.8,277.09
191.79,220.67,812.98,832.16,946.66,857.69,877.6,690.59,564.58,244.42,755.34,29.75,41.48,349.07,878.38,957.75,221.05,460.06,358.18,331.0,986.49,156.98,829.42,941.3,372.39,865.32,448.51,834.75,922.84,794.77,695.87,389.91,505.49,644.6,128.13,894.0,313.24,238.19,798.04,478.27,883.89,396.7,849.22,387.65,167.51,372.89,990.36,170.12,553.9,968.81
43.82,338.27,374.96,704.67,253.32,75.86,833.29,145.59,178.49,364.71,552.8,438.21,187.21,989.44,910.97,887.94,616.67,600.29,488.66,722.41,709.89,530.55,443.53,660.6,363.56,417.49,775.94,785.99,153.39,432.05,213.99,136.11,440.68,859.15,198.06,515.94,241.49,838.6,913.18,405.26,753.96,477.75,946.0,488.16,73.44,230.96,758.49,322.49,173.8,143.7
92.1,169.79,173.57,23.3,869.45,14.74,116.53,555.42,883.72,970.48,831.28,216.33,104.65,524.53,541.79,992.03,921.75,459.33,922.37,287.12,132.45,36.62,675.21,762.42,740.5,715.63,530.31,760.88,919.22,24.1,846.47,500.89,752.94,141.71,282.16,696.82,596.28,972.03,349.89,130.78,725.75,863.56,110.99,258.91,27.17,81.83,862.52,934.94,885.99,242.5
17.21,853.19,869.54,573.56,549.69,156.6,930.68,433.26,327.75,503.62,593.74,574.7,274.12,890.2,788.4,545.69,967.91,67.99,142.54,908.1,664.62,823.33,335.51,436.66,546.54,914.06,668.96,861.11,986.09,576.06,624.19,171.75,309.15,221.7,236.11,892.66,984.47,91.2,981.12,495.03,620.05,250.21,490.67,454.29,740.24,251.05,741.95,603.3,952.31,301.79
59.31,113.5,930.42,863.63,727.78,318.12,436.93,675.43,660.59,180.42,114.2,626.07,820.03,256.15,346.75,916.47,220.47,287.53,557.15,919.43,700.6,493.18,591.46,572.12,906.15,128.94,64.49,903.18,431.45,261.31,747.71,619.97,601.13,788.78,31.75,596.72,406.8,635.45,994.54,732.26,593.46,813.85,146.35,774.86,912.37,316.53,931.34,942.15,756.5,597.6
66.59,534.53,265.08,118.44,730.78,930.46,219.79,343.47,157.76,849.25,221.73,344.31,495.2,460.77,5.43,42.93,811.3,705.35,912.64,444.22,539.48,856.07,996.85,231.59,820.57,783.06,47.1,236.51,882.42,706.55,969.3,45.2,531.3,944.01,115.18,966.53,816.71,969.74,338.29,495.13,739.66,964.44,392.76,931.12,838.42,6.63,851.36,162.86,623.15,942.74
18.97,237.47,187.58,538.72,276.43,211.23,424.82,729.76,37.21,314.82,347.44,902.66,374.99,289.55,625.81,865.42,86.02,717.33,599.86,183.62,91.09,675.23,864.91,517.44,334.7,512.45,844.29,167.35,666.77,471.45,872.79,415.84,297.12,831.04,82.83,487.74,938.22,534.47,233.16,245.88,179.07,422.38,556.27,350.35,176.22,353.61,263.56,294.51,267.46,541.42
315.32,888.25,53.82,726.03,844.51,657.3,155.89,133.6,210.85,835.31,116.59,0.53,479.03,75.58,972.45,313.48,707.59,402.24,385.39,555.78,762.1,81.5,419.9,86.95,607.27,995.95,575.39,305.82,527.09,96.47,204.46,203.87,545.58,23.38,275.4,75.78,944.12,570.93,855.4,753.43,318.04,399.28,744.26,480.71,58.79,709.83,837.69,342.21,466.32,52.95
447.03,716.7,992.59,80.46,563.72,115.09,136.31,316.95,679.08,605.93,437.52,802.08,465.58,179.22,579.96,771.25,114.0,298.89,453.29,44.88,610.45,483.38,123.57,859.61,108.57,105.55,3.64,816.68,589.17,358.97,532.97,770.51,935.97,797.01,110.76,242.86,455.24,246.54,167.13,248.49,592.39,694.15,476.58,111.64,727.92,600.69,192.79,810.82,180.51,910.75
551.16,813.94,949.85,953.35,924.67,730.91,951.3,381.19,277.58,642.64,891.08,90.25,383.36,401.41,146.55,103.26,297.79,476.63,29.86,154.7,22.22,899.16,225.6,386.44,918.74,830.06,781.69,339.31,870.34,559.55,557.86,630.88,621.4,906.45,212.67,849.08,116.1,776.32,637.65,240.02,744.26,5.21,325.73,118.9,235.98,904.25,229.84,310.39,268.4,830.49
427.45,194.4,41.44,478.75,564.47,754.59,973.64,651.01,709.31,809.38,951.74,692.34,428.18,992.41,375.46,476.52,680.23,675.5,708.21,703.61,533.21,145.87,810.95,488.01,505.11,800.01,668.76,374.45,411.93,534.89,710.12,803.21,663.51,562.65,586.81,15.19,556.3,60.98,0.42,534.39,187.09,578.96,604.73,958.1,89.1,795.93,967.49,452.58,599.55,94.21
45.58,223.54,438.91,337.36,958.72,888.3,45.83,728.86,648.64,384.31,721.05,561.11,767.47,479.14,785.62,511.96,168.27,278.05,95.91,469.28,359.6,787.86,664.21,677.13,50.06,774.15,892.19,208.36,753.14,437.96,787.11,128.58,264.35,552.13,2.42,495.97,420.74,770.88,6.36,971.43,692.08,220.3,290.46,513.47,425.62,374.35,899.83,593.37,346.85,257.91
302.76,51.8,367.22,493.83,603.86,907.0,277.35,734.71,274.56,91.75,51.79,147.24,181.41,541.67,485.53,268.77,352.9,845.01,355.23,211.57,423.16,769.26,23.78,499.87,533.49,659.57,237.92,749.81,954.07,226.26,441.05,283.29,849.69,57.93,251.2,626.11,383.87,463.15,162.64,20.86,887.22,622.18,416.02,743.1,890.14,970.1,69.69,127.29,880.58,939.58
984.95,310.8,241.79,994.79,386.91,280.72,693.95,634.66,495.9,300.77,373.48,559.33,940.67,60.7,281.3,26.31,992.83,798.88,657.45,478.76,142.47,233.27,188.09,555.75,970.98,267.65,824.33,564.1,721.41,514.84,750.33,408.71,127.61,926.1,189.47,303.72,697.08,935.03,926.07,536.09,44.73,381.13,254.03,359.49,482.11,59.68,157.16,428.3,793.59,211.34
626.67,344.92,758.47,788.14,519.74,261.33,191.05,424.16,497.06,215.29,305.39,837.96,926.43,104.8,563.71,910.5,919.99,649.38,959.19,80.16,688.83,305.06,220.21,801.26,415.07,126.09,614.36,264.6,976.9,70.81,821.23,363.99,174.56,862.0,59.21,933.79,266.24,319.57,275.56,797.54,190.07,78.22,317.59,373.97,385.68,251.23,243.87,239.62,735.14,336.05
676.02,322.14,831.35,402.0,911.93,142.6,279.84,868.49,463.79,743.48,619.24,328.43,392.91,123.31,525.89,948.22,500.85,374.2,901.21,89.11,162.82,289.56,294.77,186.02,867.23,326.72,946.93,505.21,338.32,909.44,236.6,296.21,455.76,3.42,128.45,108.19,779.16,386.25,630.17,319.9,621.19,837.82,373.85,104.69,456.68,900.8,569.04,455.89,713.72,446.52
675.14,187.03,28.86,779.37,659.44,2.44,246.9,750.68,934.09,145.29,153.39,954.21,47.44,333.71,889.63,751.37,963.01,502.89,138.65,245.62,363.31,805.67,665.41,24.26,196.3,0.59,347.11,394.13,410.79,144.07,919.88,990.93,281.22,495.97,180.71,74.83,240.48,130.35,888.68,125.89,181.32,355.02,32.9,77.62,627.34,917.82,717.78,866.43,412.73,23.28
443.19,337.28,84.97,914.54,134.43,558.3,12.57,901.96,194.17,653.98,389.93,255.36,251.34,231.32,817.86,195.32,544.02,177.97,976.23,85.18,478.07,884.98,608.36,117.91,486.53,619.9,516.74,960.54,299.97,699.86,627.88,506.25,226.6,728.61,588.67,368.88,405.07,985.8,28.05,84.66,197.87,289.91,448.35,918.18,791.53,200.73,534.37,522.74,867.49,505.49
368.41,145.84,703.0,765.62,456.72,517.83,332.37,533.84,197.87,933.45,577.49,211.43,983.71,85.95,921.97,482.57,798.9,748.31,333.32,909.62,741.46,767.97,939.69,628.13,701.41,63.57,830.42,676.61,10.44,64.41,475.5,416.45,469.65,474.01,29.64,62.65,290.2,234.86,944.85,575.1,669.02,642.15,638.13,630.27,568.37,166.26,50.66,288.31,243.93,273.03
308.63,757.4,132.79,276.14,271.09,127.49,569.83,308.31,90.55,350.57,964.81,266.66,115.21,503.71,251.84,351.99,181.84,204.98,170.75,22.03,385.27,822.05,649.76,96.33,203.11,934.37,946.2,434.17,617.11,300.65,9.15,577.02,109.73,63.57,843.45,430.08,443.49,853.79,889.07,706.07,462.72,739.4,872.77,69.1,986.06,839.93,251.26,606.03,519.16,521.17
1.48,413.79,617.5,655.04,932.86,693.71,235.67,135.4,395.09,937.08,622.91,927.01,604.42,549.88,1.26,80.13,521.3,75.62,185.46,891.63,302.47,833.46,879.22,975.1,27.99,674.74,583.04,928.62,529.17,250.28,762.32,83.41,575.34,316.32,51.7,929.53,992.57,776.57,624.42,693.19,220.2,483.73,529.57,294.68,170.77,657.87,701.97,885.99,720.87,630.54
